Source Table	Source Label	Method	Feature Family	Predictor	Term	Feature	Effect	Se	Ci Low	Ci High	P value	FDR q value	Support Class
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOS_62	fecal_PFOS_627.147607053	4HBZtex	-11.3235714874153	1.30533087893241	-13.882020010122824	-8.765122964707777	2.1948937744103e-08	0.000171201714404003	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOS_62	fecal_PFOS_625.115384615	ADXFTSNT	-11.7059956821947	1.4045262048017	-14.458867043606032	-8.953124320783369	4.24426164395409e-08	0.000192532279488932	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOS_62	fecal_PFOS_625.115384615	DH6NAOT4	-11.7059956821947	1.4045262048017	-14.458867043606032	-8.953124320783369	4.24426164395409e-08	0.000192532279488932	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOS_62	fecal_PFOS_625.115384615	DH6NPHS	-11.7059956821947	1.4045262048017	-14.458867043606032	-8.953124320783369	4.24426164395409e-08	0.000192532279488932	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOS_62	fecal_PFOS_625.115384615	DXFTOR	-11.7059956821947	1.4045262048017	-14.458867043606032	-8.953124320783369	4.24426164395409e-08	0.000192532279488932	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOS_62	fecal_PFOS_627.043457944	RIBFLVt2rpp	-5.89230486005219	0.707656932249568	-7.2793124472613435	-4.505297272843036	4.31117985456115e-08	0.000192532279488932	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOS_62	fecal_PFOS_627.043457944	RIBFLVtex	-5.89230486005219	0.707656932249568	-7.2793124472613435	-4.505297272843036	4.31117985456115e-08	0.000192532279488932	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOS_62	fecal_PFOS_625.115384615	DADNK	-11.8374821090413	1.42429104351944	-14.629092554339403	-9.045871663743197	4.44305260359075e-08	0.000192532279488932	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOS_62	fecal_PFOS_625.115384615	r0456	-11.8374821090413	1.42429104351944	-14.629092554339403	-9.045871663743197	4.44305260359075e-08	0.000192532279488932	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOA	fecal_PFOA0.398076923	GLYCtex	-6.65302410224947	0.795464654950515	-8.212134825952479	-5.0939133785464605	4.00832378529706e-08	0.000272309482819212	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOA	fecal_PFOA0.398076923	GLYCtpp	-6.65302410224947	0.795464654950515	-8.212134825952479	-5.0939133785464605	4.00832378529706e-08	0.000272309482819212	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOA	fecal_PFOA0.398076923	ADXFTSNT	-11.756202355479	1.42281562236979	-14.544920975323787	-8.967483735634211	4.88760610188329e-08	0.000272309482819212	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOA	fecal_PFOA0.398076923	DH6NAOT4	-11.756202355479	1.42281562236979	-14.544920975323787	-8.967483735634211	4.88760610188329e-08	0.000272309482819212	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOA	fecal_PFOA0.398076923	DH6NPHS	-11.756202355479	1.42281562236979	-14.544920975323787	-8.967483735634211	4.88760610188329e-08	0.000272309482819212	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOA	fecal_PFOA0.398076923	DXFTOR	-11.756202355479	1.42281562236979	-14.544920975323787	-8.967483735634211	4.88760610188329e-08	0.000272309482819212	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFHxS	fecal_PFHxS1.112980769	DAPabcpp	-12.1201341979481	1.27802532112882	-14.625063827360588	-9.615204568535614	2.00713341468266e-08	0.000280998678055573	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOS_62	fecal_PFOS_625.115384615	4HBZt2pp	-11.4927318183864	1.42641866290138	-14.288512397673104	-8.696951239099695	7.34712763855511e-08	0.000286537977903649	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_reaction	fecal_PFOS_62	fecal_PFOS_625.115384615	4HBZtex	-11.4927318183864	1.42641866290138	-14.288512397673104	-8.696951239099695	7.34712763855511e-08	0.000286537977903649	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFNA	fecal_PFNA0.902523503	Fluorobenzoate degradation	12.3473631359611	1.80389070155432	8.811737360914632	15.882988911007567	2.42364860251126e-08	5.62771205503114e-05	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.931465733	Tropane, piperidine and pyridine alkaloid biosynthesis	-9.85027160427443	1.22445792050842	-12.250209128470933	-7.450334080077928	7.53219509281516e-08	0.000378944735119531	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.090054429	Fluorobenzoate degradation	12.4600993185197	1.70832447054097	9.1117833562594	15.808415280780002	3.50637437235057e-07	0.000829347005758804	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.931465733	Oxalate metabolism	-5.99494102118469	0.840716669425286	-7.6427456932582505	-4.34713634911113	4.94542042789985e-07	0.000829347005758804	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFNA	fecal_PFNA0.902523503	Polycyclic aromatic hydrocarbon degradation	12.5890116475444	2.22306273787404	8.231808681311282	16.946214613777517	1.21145985514904e-06	0.00140650489182804	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOA	fecal_PFOA0.353176588	Tropane, piperidine and pyridine alkaloid biosynthesis	-9.8052134112201	1.36031870882999	-12.47143808052688	-7.13898874191332	4.1996223996656e-07	0.00211283002927176	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.090054429	Polycyclic aromatic hydrocarbon degradation	12.0797459046331	1.85822677131902	8.437621432847822	15.721870376418378	1.93120216151208e-06	0.00242896951864182	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFHxS	fecal_PFHxS4.743196437	Polycyclic aromatic hydrocarbon degradation	13.6289265966102	1.80586600938777	10.08942921821017	17.168423975010228	5.56390194842854e-07	0.00301452207565859	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFHxS	fecal_PFHxS0.397698849	Tropane, piperidine and pyridine alkaloid biosynthesis	-9.74191558527122	1.35883657334958	-12.405235269036396	-7.078595901506044	1.12570234008532e-06	0.00304952763929113	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOA	fecal_PFOA0.353176588	Oxalate metabolism	-5.8321753338992	0.914741046049737	-7.625067784156685	-4.039282883641715	2.54550012762471e-06	0.00640320557103996	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFHxS	fecal_PFHxS0.397698849	Oxalate metabolism	-5.90290628611762	0.907114587411168	-7.680850877443509	-4.124961694791731	4.05521592533893e-06	0.00732371996116211	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_L_PFOS	fecal_L_PFOS34.77733795	Fluorobenzoate degradation	11.0795040784021	1.30851333402413	8.514817943714807	13.644190213089395	2.09298197280536e-06	0.00814917814290257	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_L_PFOS	fecal_L_PFOS9.806403202	Tropane, piperidine and pyridine alkaloid biosynthesis	-9.85447994890863	1.18984847007461	-12.186582950254865	-7.522376947562394	2.63216348284967e-06	0.00814917814290257	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_345	fecal_PFOS_345	Nitrogen metabolism	0.00426401237781455	0.000954792054025741	0.002392619951924097	0.006135404803705002	7.95638208099539e-05	0.010263732884484	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFHxS	fecal_PFHxS4.743196437	Fluorobenzoate degradation	12.1272123629052	2.04415393605745	8.120670648232597	16.1337540775778	1.29410772555276e-05	0.0175286891426121	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFHxS	fecal_PFHxS2.130085384	Polycyclic aromatic hydrocarbon degradation	9.0419923998068	1.57212532881673	5.960626755326009	12.12335804428759	1.88240480333194e-05	0.0203977384489049	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFHxS	fecal_PFHxS1.047959184	Polycyclic aromatic hydrocarbon degradation	9.94941515996355	1.81198953108119	6.397915679044418	13.500914640882682	3.2497095575525e-05	0.0293448773046991	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_626.772476143	Polycyclic aromatic hydrocarbon degradation	9.06570251530606	1.75189474243191	5.631988820139517	12.499416210472605	3.97136879928779e-05	0.0399599128584338	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_totalPFOS	fecal_totalPFOS	Nitrogen metabolism	0.00121954964392699	0.000306077153035761	0.0006196384239768983	0.0018194608638770816	0.000351631831326222	0.0453605062410827	FDR_lt_0.05
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFNA	fecal_PFNA0.902523503	Fatty acid biosynthesis	5.56286080289116	1.30211331337919	3.010718708667948	8.115002897114373	0.000108535225365195	0.0603257642816378	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFNA	fecal_PFNA0.122959184	Polycyclic aromatic hydrocarbon degradation	9.54252237223788	2.25069797583611	5.131154339599104	13.953890404876656	0.000120061087216968	0.0603257642816378	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFNA	fecal_PFNA0.322729605	Chondroitin sulfate degradation	-13.0897007772055	3.14909271262492	-19.261922493950344	-6.917479060460657	0.000155415377440159	0.0603257642816378	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFNA	fecal_PFNA0.322729605	Hyaluronan metabolism	-12.1854703810139	2.96102635532702	-17.98908203745486	-6.381858724572941	0.000176602382601174	0.0603257642816378	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFNA	fecal_PFNA0.902523503	Phenylpropanoid biosynthesis	5.30644726274869	1.29243703511106	2.7732706739310125	7.839623851566367	0.000181860615836117	0.0603257642816378	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFNA	fecal_PFNA0.122959184	Oxidative phosphorylation	-1.01518357286705	0.253417894033554	-1.5118826451728158	-0.5184845005612841	0.000247026915882132	0.071699562334789	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.769897959	Polycyclic aromatic hydrocarbon degradation	9.4311639871769	1.94687020220086	5.615298390863215	13.247029583490585	8.66471940406227e-05	0.0726536722030621	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFNA	fecal_PFNA0.902523503	Bile acid metabolism	-1.52591249882755	0.392990679975934	-2.296174231580381	-0.7556507660747195	0.000359127199075668	0.0926548173615223	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.931465733	D-Arginine and D-ornithine metabolism	-5.77693560275873	1.25542008202907	-8.237558963535708	-3.316312241981753	0.000154302397321192	0.0981530893744832	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.931465733	Xylene degradation	-6.13995140700644	1.33570187022098	-8.75792707263956	-3.5219757413733195	0.000156077263962605	0.0981530893744832	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_345	fecal_PFOS_345	N-glycan metabolism	0.0172822036252028	0.00505668066359078	0.007371109524564871	0.027193297725840726	0.00161737485445562	0.104320678112388	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFNA	fecal_PFNA0.261592742	Chondroitin sulfate degradation	-11.4212468093124	3.00395190309675	-17.308992539382032	-5.53350107924277	0.000457905965781031	0.106325765254355	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_totalPFOS	fecal_totalPFOS	N-glycan metabolism	0.00535685427177579	0.00156290602697773	0.002293558458899439	0.00842015008465214	0.00165067379067532	0.106468459498558	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.769897959	Oxidative phosphorylation	-0.908545437425484	0.202117746304643	-1.3046962201825842	-0.5123946546683837	0.000198919364451885	0.106775229330923	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.931465733	Inositol phosphate metabolism	1.81282190399308	0.4057350634108	1.017581179707912	2.608062628278248	0.000212234604116324	0.106775229330923	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFNA_derived_tertile	fecal_PFNA_derived_tertilelow	Porphyrin and chlorophyll metabolism	7.67382203196921	2.013312132129	3.7277302529963694	11.61991381094205	0.000341077079973887	0.109539825128623	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFNA_derived_tertile	fecal_PFNA_derived_tertilemid	Heparan sulfate degradation	1.06269883692746	0.290950862702714	0.4924351460301405	1.6329625278247795	0.000566097287486424	0.109539825128623	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumLow_mean_k_T1	Benzoate degradation	-0.46622076056515	0.127552606112226	-0.716223868545113	-0.21621765258518705	0.000561437074911456	0.113033512203845	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumLow_mean_k_T1	Miscellaneous	-0.368731038468376	0.103130488158291	-0.5708667952586264	-0.16659528167812565	0.0007208853606533	0.113033512203845	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumNot_applicable_reference_or_missing_k	Benzoate degradation	-0.389394432675434	0.110860063880161	-0.6066801578805495	-0.17210870747031845	0.000876228776773992	0.113033512203845	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.931465733	Bile acid synthesis	2.55186864874296	0.58399444362157	1.4072395392446828	3.6964977582412373	0.000268432358788483	0.113875921286704	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.931465733	Vitamin A metabolism	1.99484219299189	0.457035329579153	1.0990529470167503	2.89063143896703	0.000271618178382121	0.113875921286704	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFNA	fecal_PFNA0.261592742	Hyaluronan metabolism	-10.5675002849222	2.8245534720348	-16.10362509011041	-5.031375479733993	0.000549081782976943	0.11590617273386	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	k_PFOS_MP26_tertile	k_PFOS_MP26_tertileLow_k_PFOS_MP26_T1	Zeatin biosynthesis	-0.557345188895766	0.145030039999617	-0.8416040672950154	-0.2730863104965167	0.000308198140121615	0.119272680227065	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.931465733	Nicotine degradation	-5.53608196446781	1.29254154532191	-8.069463393298754	-3.0027005356368663	0.000330172446736187	0.120246121102904	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.931465733	Zeatin biosynthesis	-1.33905520063288	0.313720056508255	-1.9539465113890597	-0.7241638898767001	0.00034205625022956	0.120246121102904	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.931465733	Fructose and mannose metabolism	1.68396715388565	0.397920615998175	0.904042746529227	2.463891561242073	0.000373165018572968	0.120246121102904	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.931465733	Urea cycle	1.74278805050455	0.41281879077057	0.9336632205942329	2.5519128804148674	0.000382416604580892	0.120246121102904	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.931465733	Benzoate degradation	1.48066382763345	0.355623894235784	0.7836409949313135	2.1776866603355867	0.000439438817651827	0.125932406338332	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	fecal_PFOS_62	fecal_PFOS_622.931465733	Plant polysaccharide degradation	1.34017405583884	0.322691392946678	0.7076989256633511	1.972649186014329	0.000450563171156821	0.125932406338332	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum_numeric_order	primary_elimination_stratum_numeric_order	Miscellaneous	0.190512241801093	0.0546013235503533	0.08349364764240054	0.29753083595978547	0.00117220805567827	0.128118285528279	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum_numeric_order	primary_elimination_stratum_numeric_order	Benzoate degradation	0.246597253146425	0.0746424238750952	0.1002981023512384	0.3928964039416116	0.00198633000819036	0.128118285528279	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Benzoate degradation	-0.363637163129021	0.108981306775649	-0.5772405244092931	-0.15003380184874895	0.00149697128126454	0.144831971462344	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	elim_k_PFOS_MP345	elim_k_PFOS_MP345	Arachidonic acid metabolism	-22.4240079862622	6.41691765140447	-35.001166583014964	-9.84684938950944	0.0011542498666357	0.148898232796006	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	k_PFOS_MP345	k_PFOS_MP345	Arachidonic acid metabolism	-22.4240079862622	6.41691765140447	-35.001166583014964	-9.84684938950944	0.0011542498666357	0.148898232796006	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Stilbene, coumarine and lignin synthesis	2.04642309126347	0.681374015566703	0.7109300207527323	3.3819161617742077	0.00396085732986813	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Respiration	-0.378387128940944	0.132266850768844	-0.6376301564478782	-0.11914410143400977	0.0058976048243626	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumLow_mean_k_T1	Methane metabolism	-0.470499554338529	0.165568246713329	-0.7950133178966539	-0.1459857907804042	0.00621454861673546	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Caffeine metabolism	2.20742539143943	0.781962484897785	0.6747789210397714	3.7400718618390885	0.00654244511700592	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Chloroalkane and chloroalkene degradation	1.93486674517846	0.686577917495364	0.5891740268875465	3.2805594634693733	0.0066286816598069	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Vitamin C metabolism	2.05007188344405	0.727620083091395	0.6239365205849157	3.476207246303184	0.00664004783394333	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Fatty acid oxidation	-0.240467822822868	0.0853925334892691	-0.4078371884618355	-0.07309845718390054	0.00666679769976754	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumNot_applicable_reference_or_missing_k	Ascorbate and aldarate metabolism	-0.449182902230639	0.160518063106042	-0.7637983059184813	-0.1345674985427967	0.00699568994440889	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumLow_mean_k_T1	Stilbene, coumarine and lignin synthesis	2.17583774255202	0.797485678911904	0.6127658118846879	3.738909673219352	0.00844766417116365	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Glyoxylate and dicarboxylate metabolism	-0.355796419930597	0.132173625319106	-0.6148567255560449	-0.09673611430514922	0.00931017216958418	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Tyrosine metabolism	-0.323521147332206	0.120849652941762	-0.5603864670980595	-0.08665582756635248	0.00968329664752665	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Pentose and glucuronate interconversions	-0.286469108198374	0.107200147897216	-0.49658139807691737	-0.07635681831983065	0.00980622574541765	0.1556868108285	nominal_or_exploratory
Table_S10_covariate_adjusted_sensitivity_models_comprehensive.tsv	CLR_comprehensive	CLR_LM	agora2_subsystem	primary_elimination_stratum	primary_elimination_stratumMid_mean_k_T2	Tropane, piperidine and pyridine alkaloid biosynthesis	1.52844349887403	0.574869902660949	0.40169848965857025	2.65518850808949	0.0101622557471991	0.1556868108285	nominal_or_exploratory
